Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,Evaluation,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.8064516129032258,0.0,0.0,0.0,0.5815746753246753,-0.03975155279503095,-0.06757855954160945,0.487012987012987,RF,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.6236559139784946,0.28888888888888886,0.8125,0.4262295081967213,0.724025974025974,0.23104181431608783,0.29976203585265454,0.6984577922077921,NB,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.8279569892473119,0.0,0.0,0.0,0.7272727272727273,0.0,0.0,0.5,LR,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.8279569892473119,0.5,0.0625,0.1111111111111111,0.5373376623376623,0.075776397515528,0.128821629126193,0.5247564935064934,kNN,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.8279569892473119,1.0,0.058823529411764705,0.1111111111111111,0.6122291021671827,0.09268292682926826,0.22043899469837844,0.5294117647058824,RF,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.46236559139784944,0.2,0.6470588235294118,0.3055555555555555,0.6354489164086687,0.03646912556983006,0.05355231779675456,0.5340557275541795,NB,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.8172043010752689,0.0,0.0,0.0,0.5421826625386996,0.0,0.0,0.5,LR,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.7849462365591398,0.0,0.0,0.0,0.5572755417956656,-0.05802047781569941,-0.08634894527947168,0.48026315789473684,kNN,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.782608695652174,0.0,0.0,0.0,0.4087171052631579,-0.07476635514018692,-0.0978231976089037,0.47368421052631576,RF,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.532608695652174,0.23529411764705882,0.75,0.3582089552238805,0.6023848684210527,0.12709620476610772,0.18061286588896242,0.618421052631579,NB,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.8260869565217391,0.0,0.0,0.0,0.5345394736842105,0.0,0.0,0.5,LR,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.75,0.1111111111111111,0.0625,0.08,0.553453947368421,-0.05168986083499005,-0.05456023789297023,0.4786184210526316,kNN,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,clustering
0.8172043010752689,0.3333333333333333,0.0625,0.10526315789473684,0.5495129870129869,0.05385996409335736,0.0780234729915449,0.518262987012987,RF,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.6236559139784946,0.21212121212121213,0.4375,0.2857142857142857,0.650974025974026,0.07026563838903177,0.07875301009970269,0.5499188311688312,NB,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8279569892473119,0.0,0.0,0.0,0.6282467532467533,0.0,0.0,0.5,LR,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8387096774193549,0.6666666666666666,0.125,0.21052631578947367,0.6741071428571428,0.1651705565529623,0.2392719838407377,0.5560064935064934,kNN,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7741935483870968,0.14285714285714285,0.0625,0.08695652173913043,0.5921266233766235,-0.01984334203655358,-0.02206226015443705,0.492288961038961,RF,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.5161290322580645,0.20408163265306123,0.625,0.3076923076923077,0.5137987012987013,0.0652222470404289,0.08958248873270645,0.5592532467532467,NB,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8279569892473119,0.0,0.0,0.0,0.6176948051948052,0.0,0.0,0.5,LR,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7634408602150538,0.0,0.0,0.0,0.5478896103896105,-0.10355987055016191,-0.11971005425242183,0.461038961038961,kNN,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.5064935064935066,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,RF,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.5806451612903226,0.07407407407407407,0.125,0.09302325581395349,0.424512987012987,-0.15693779904306226,-0.166025923006203,0.40016233766233766,NB,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8279569892473119,0.0,0.0,0.0,0.5227272727272727,0.0,0.0,0.5,LR,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.48498376623376627,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,kNN,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8064516129032258,0.4,0.11764705882352941,0.1818181818181818,0.6273219814241486,0.10767590618336886,0.1339564959563137,0.5390866873065016,RF,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.5913978494623656,0.24390243902439024,0.5882352941176471,0.3448275862068965,0.6664086687306502,0.11650000000000005,0.14038834814585766,0.5901702786377709,NB,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8064516129032258,0.0,0.0,0.0,0.6695046439628484,-0.02073170731707319,-0.049308722498321494,0.4934210526315789,LR,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.5704334365325078,-0.04002354326074187,-0.07011516594206893,0.4868421052631579,kNN,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7934782608695652,0.2,0.0625,0.09523809523809523,0.6504934210526316,0.013544018058690765,0.016499463776140772,0.5049342105263157,RF,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.4782608695652174,0.21428571428571427,0.75,0.3333333333333333,0.6620065789473684,0.08609271523178808,0.13284685688840928,0.5855263157894737,NB,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8260869565217391,0.0,0.0,0.0,0.6258223684210527,0.0,0.0,0.5,LR,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8478260869565217,1.0,0.125,0.2222222222222222,0.6620065789473685,0.19095477386934678,0.32489314482696546,0.5625,kNN,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.5369318181818182,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,RF,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.5268817204301075,0.22,0.6875,0.3333333333333333,0.5446428571428571,0.09828118113706485,0.13701883769988343,0.5905032467532467,NB,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8279569892473119,0.0,0.0,0.0,0.6826298701298701,0.0,0.0,0.5,LR,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7741935483870968,0.0,0.0,0.0,0.40625,-0.08923591745677628,-0.1086571463031267,0.4675324675324675,kNN,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.5693993506493507,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,RF,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.5483870967741935,0.22916666666666666,0.6875,0.34375,0.6233766233766234,0.1154891304347826,0.15631762605813274,0.6034902597402597,NB,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8172043010752689,0.0,0.0,0.0,0.6201298701298701,-0.020658489347966436,-0.04752484565217575,0.4935064935064935,LR,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.5689935064935066,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,kNN,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7956989247311828,0.0,0.0,0.0,0.604301948051948,-0.0574506283662477,-0.0832250378576479,0.4805194805194805,RF,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.6666666666666666,0.2972972972972973,0.6875,0.41509433962264153,0.7646103896103896,0.230173564753004,0.2697596818279722,0.6749188311688312,NB,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8279569892473119,0.0,0.0,0.0,0.7540584415584415,0.0,0.0,0.5,LR,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8279569892473119,0.0,0.0,0.0,0.5117694805194806,0.0,0.0,0.5,kNN,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8172043010752689,0.5,0.11764705882352941,0.19047619047619047,0.6362229102167183,0.12988442487616958,0.17399058626932076,0.5456656346749226,RF,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.4838709677419355,0.19607843137254902,0.5882352941176471,0.29411764705882354,0.5506965944272446,0.027450980392156987,0.037870370968189064,0.5243808049535603,NB,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8172043010752689,0.0,0.0,0.0,0.5901702786377709,0.0,0.0,0.5,LR,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7741935483870968,0.0,0.0,0.0,0.5630804953560372,-0.07484865162355514,-0.1002657615789306,0.47368421052631576,kNN,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7934782608695652,0.0,0.0,0.0,0.5526315789473685,-0.05811138014527861,-0.08424008942932641,0.48026315789473684,RF,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.6413043478260869,0.16,0.25,0.19512195121951217,0.5863486842105263,-0.021534320323014944,-0.02242207418684842,0.4868421052631579,NB,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7934782608695652,0.0,0.0,0.0,0.5945723684210527,-0.05811138014527861,-0.08424008942932641,0.48026315789473684,LR,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.7608695652173914,0.0,0.0,0.0,0.5900493421052632,-0.10480349344978168,-0.12119357448701654,0.4605263157894737,kNN,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,del,supervised
0.8085106382978723,0.0,0.0,0.0,0.5961538461538461,-0.039312039312039415,-0.06677805632941779,0.48717948717948717,RF,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.7315705128205128,0.0,0.0,0.5,NB,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8404255319148937,1.0,0.0625,0.11764705882352941,0.8028846153846154,0.09961685823754796,0.22895273494481275,0.53125,LR,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.4,0.125,0.19047619047619047,0.6370192307692308,0.11907386990077173,0.14492271358453537,0.5432692307692308,kNN,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.5284455128205129,0.0,0.0,0.5,RF,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.776595744680851,0.3076923076923077,0.25,0.27586206896551724,0.5745192307692308,0.1454545454545454,0.14655066837164316,0.5673076923076923,NB,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8085106382978723,0.0,0.0,0.0,0.4831730769230769,-0.039312039312039415,-0.06677805632941779,0.48717948717948717,LR,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.776595744680851,0.0,0.0,0.0,0.4703525641025641,-0.08820286659316423,-0.10735015821076693,0.46794871794871795,kNN,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.0,0.0,0.0,0.6582532051282052,-0.02043422733077893,-0.046964663578423126,0.4935897435897436,RF,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.6814903846153846,0.0,0.0,0.5,NB,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8085106382978723,0.25,0.0625,0.1,0.6209935897435896,0.03424657534246589,0.044757179627464554,0.5120192307692308,LR,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.5,0.125,0.2,0.71875,0.14155251141552516,0.1849963424601868,0.5496794871794872,kNN,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8085106382978723,0.0,0.0,0.0,0.5179526355996944,-0.020506634499396936,-0.048723404190446296,0.4935064935064935,RF,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.5,0.058823529411764705,0.10526315789473684,0.542016806722689,0.06984866123399314,0.1222566568269638,0.5229182582123758,NB,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8085106382978723,0.4444444444444444,0.23529411764705882,0.30769230769230765,0.5538579067990832,0.2086061739943873,0.22284573272664804,0.5851795263559969,LR,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7872340425531915,0.0,0.0,0.0,0.5099312452253629,-0.05736782902137216,-0.08531374947723504,0.4805194805194805,kNN,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8172043010752689,0.0,0.0,0.0,0.5876623376623377,-0.020658489347966436,-0.04752484565217575,0.4935064935064935,RF,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8279569892473119,0.0,0.0,0.0,0.7694805194805195,0.0,0.0,0.5,NB,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7849462365591398,0.25,0.125,0.16666666666666666,0.6517857142857142,0.05870445344129549,0.06336773488371944,0.523538961038961,LR,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8279569892473119,0.0,0.0,0.0,0.5462662337662337,0.0,0.0,0.5,kNN,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.5408653846153846,0.0,0.0,0.5,RF,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.5,0.0625,0.1111111111111111,0.578525641025641,0.07616707616707608,0.12938248413824696,0.5248397435897436,NB,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7659574468085106,0.0,0.0,0.0,0.5432692307692308,-0.10234541577825151,-0.11826247919781652,0.46153846153846156,LR,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7978723404255319,0.2,0.0625,0.09523809523809523,0.5993589743589745,0.015435501653803696,0.018786277686884213,0.5056089743589743,kNN,Cross-validation,6,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.0,0.0,0.0,0.6013621794871795,-0.02043422733077893,-0.046964663578423126,0.4935897435897436,RF,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.6806891025641026,0.0,0.0,0.5,NB,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7978723404255319,0.2,0.0625,0.09523809523809523,0.5665064102564104,0.015435501653803696,0.018786277686884213,0.5056089743589743,LR,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7978723404255319,0.0,0.0,0.0,0.516826923076923,-0.056804733727810586,-0.08223422828074596,0.4807692307692308,kNN,Cross-validation,7,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.5496794871794872,0.0,0.0,0.5,RF,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8297872340425532,0.0,0.0,0.0,0.5689102564102564,0.0,0.0,0.5,NB,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7872340425531915,0.25,0.125,0.16666666666666666,0.5705128205128205,0.05999999999999994,0.06475148584780975,0.5240384615384616,LR,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8085106382978723,0.375,0.1875,0.25,0.49439102564102566,0.15400000000000003,0.16619548034271167,0.561698717948718,kNN,Cross-validation,8,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.0,0.0,0.0,0.8430099312452254,0.0,0.0,0.5,RF,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.0,0.0,0.0,0.7173414820473644,0.0,0.0,0.5,NB,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7659574468085106,0.0,0.0,0.0,0.585179526355997,-0.08956796628029529,-0.11137022497089868,0.4675324675324675,LR,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.5,0.11764705882352941,0.19047619047619047,0.6264323911382735,0.13057671381936886,0.17480754450681224,0.5458365164247517,kNN,Cross-validation,9,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8279569892473119,0.0,0.0,0.0,0.5211038961038961,0.0,0.0,0.5,RF,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8279569892473119,0.0,0.0,0.0,0.6428571428571428,0.0,0.0,0.5,NB,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8279569892473119,0.5,0.0625,0.1111111111111111,0.6655844155844156,0.075776397515528,0.128821629126193,0.5247564935064934,LR,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.7956989247311828,0.2,0.0625,0.09523809523809523,0.5482954545454545,0.014500836586726185,0.01765678627425809,0.505275974025974,kNN,Cross-validation,10,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,quantile
0.8191489361702128,0.42857142857142855,0.1875,0.26086956521739124,0.6069711538461539,0.17543859649122795,0.19499926858543004,0.5681089743589743,RF,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7659574468085106,0.3333333333333333,0.375,0.35294117647058826,0.685096153846154,0.21068702290076335,0.21123152803156042,0.6105769230769231,NB,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8297872340425532,0.0,0.0,0.0,0.6987179487179487,0.0,0.0,0.5,LR,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7872340425531915,0.3,0.1875,0.23076923076923075,0.576923076923077,0.11487758945386062,0.11915517119686758,0.5488782051282051,kNN,Cross-validation,1,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8404255319148937,0.6666666666666666,0.125,0.21052631578947367,0.610176282051282,0.16568047337278113,0.23984983248550903,0.5560897435897436,RF,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.6702127659574468,0.2413793103448276,0.4375,0.3111111111111111,0.625,0.1175045427013931,0.126484922790805,0.577724358974359,NB,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8297872340425532,0.0,0.0,0.0,0.6201923076923077,0.0,0.0,0.5,LR,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7872340425531915,0.0,0.0,0.0,0.5180288461538461,-0.0730593607305936,-0.09548198320525772,0.47435897435897434,kNN,Cross-validation,2,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8191489361702128,0.42857142857142855,0.1875,0.26086956521739124,0.6678685897435896,0.17543859649122795,0.19499926858543004,0.5681089743589743,RF,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7446808510638298,0.2777777777777778,0.3125,0.29411764705882354,0.7379807692307693,0.13893129770992363,0.13929035544110144,0.5729166666666667,NB,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8297872340425532,0.0,0.0,0.0,0.733974358974359,0.0,0.0,0.5,LR,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8085106382978723,0.3333333333333333,0.125,0.18181818181818182,0.6498397435897435,0.09808102345415781,0.1133348758979075,0.5368589743589743,kNN,Cross-validation,3,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7978723404255319,0.375,0.17647058823529413,0.24,0.5466004583651642,0.1405197305101058,0.15384692256935226,0.5557677616501145,RF,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.6808510638297872,0.19047619047619047,0.23529411764705882,0.21052631578947367,0.6088617265087853,0.013296011196641033,0.013412591578192258,0.5072574484339191,NB,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8191489361702128,0.0,0.0,0.0,0.6417112299465241,0.0,0.0,0.5,LR,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.723404255319149,0.0,0.0,0.0,0.512987012987013,-0.1431244153414406,-0.15289415743128767,0.44155844155844154,kNN,Cross-validation,4,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8387096774193549,0.6,0.1875,0.2857142857142857,0.6193181818181818,0.22197434467373123,0.27028465142902763,0.580762987012987,RF,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7956989247311828,0.42105263157894735,0.5,0.45714285714285713,0.7451298701298702,0.3324518322629392,0.334314075742535,0.6785714285714286,NB,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.8279569892473119,0.0,0.0,0.0,0.6128246753246753,0.0,0.0,0.5,LR,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
0.7956989247311828,0.2,0.0625,0.09523809523809523,0.5811688311688312,0.014500836586726185,0.01765678627425809,0.505275974025974,kNN,Cross-validation,5,breast,HER2+ vs ER+ HER2-,HER2+,cnv,dip,clustering
