Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,cv,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.8333333333333334,0.9090909090909091,0.7142857142857143,0.8,0.8392857142857143,0.660633484162896,0.6747699033149638,0.8258928571428572,kNN,None,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.6617647058823529,0.4723404255319149,0.4765045772272619,0.7331932773109244,RF,None,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333334,0.819327731092437,0.48547717842323646,0.48954403412209796,0.7457983193277311,NB,None,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8109243697478992,0.47899159663865554,0.4789915966386555,0.7394957983193278,LR,None,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.6470588235294118,0.7857142857142857,0.7096774193548386,0.6974789915966387,0.42474226804123705,0.4327731092436975,0.7163865546218487,kNN,None,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.792016806722689,0.41014799154334036,0.4110317092462448,0.703781512605042,RF,None,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.7352941176470589,0.3568464730290456,0.3598357857649609,0.680672268907563,NB,None,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7741935483870968,0.8181818181818182,0.6428571428571429,0.7200000000000001,0.8361344537815126,0.5353319057815846,0.5462735765837883,0.7626050420168067,LR,None,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.80672268907563,0.4655172413793104,0.4830873102656868,0.726890756302521,kNN,None,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.8193277310924371,0.5412262156448202,0.5423923585929828,0.76890756302521,RF,None,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8387096774193549,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9285714285714286,0.6723044397463003,0.6737530079397209,0.8340336134453781,NB,None,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8709677419354839,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9285714285714285,0.7361702127659575,0.7426602870298766,0.8634453781512605,LR,None,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8709677419354839,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8697478991596639,0.7394957983193278,0.7394957983193278,0.8697478991596639,kNN,None,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.5333333333333333,0.5,0.42857142857142855,0.4615384615384615,0.5513392857142857,0.05405405405405406,0.05455447255899809,0.5267857142857143,RF,None,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6004464285714286,0.2600896860986547,0.26068008117002456,0.6294642857142857,NB,None,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6333333333333333,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.6205357142857143,0.24657534246575352,0.2624453295839119,0.6205357142857143,LR,None,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6,0.625,0.35714285714285715,0.45454545454545453,0.5714285714285714,0.17431192660550465,0.1913829539560278,0.5848214285714286,kNN,None,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7187499999999999,0.4642857142857143,0.4642857142857143,0.7321428571428572,RF,None,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7333333333333333,0.6875,0.7857142857142857,0.7333333333333334,0.7544642857142858,0.4690265486725663,0.4732142857142857,0.7366071428571428,NB,None,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7,0.6666666666666666,0.7142857142857143,0.689655172413793,0.7723214285714286,0.4,0.40089186286863654,0.7008928571428572,LR,None,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7666666666666667,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.7433035714285714,0.5374449339207048,0.5483270672886724,0.7723214285714286,kNN,None,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6512605042016806,0.34042553191489355,0.34342672232595456,0.6680672268907563,RF,2,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6451612903225806,0.5789473684210527,0.7857142857142857,0.6666666666666667,0.73109243697479,0.3054989816700612,0.3219625521805824,0.657563025210084,NB,2,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.7310924369747899,0.3568464730290456,0.3598357857649609,0.680672268907563,LR,2,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6129032258064516,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6449579831932774,0.2184873949579832,0.2184873949579832,0.6092436974789917,kNN,2,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.7142857142857143,0.4723404255319149,0.4765045772272619,0.7331932773109244,RF,2,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.819327731092437,0.47899159663865554,0.4789915966386555,0.7394957983193278,NB,2,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.7272727272727273,0.5714285714285714,0.64,0.8151260504201681,0.40256959314775165,0.4107977295910088,0.6974789915966386,LR,2,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6701680672268908,0.47899159663865554,0.4789915966386555,0.7394957983193278,kNN,2,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6491596638655462,0.2085106382978723,0.21034886742464715,0.6029411764705883,RF,2,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.7272727272727273,0.5714285714285714,0.64,0.7184873949579833,0.40256959314775165,0.4107977295910088,0.6974789915966386,NB,2,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.7272727272727273,0.5714285714285714,0.64,0.7436974789915967,0.40256959314775165,0.4107977295910088,0.6974789915966386,LR,2,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6451612903225806,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6554621848739495,0.2790697674418604,0.2796710598995068,0.6386554621848739,kNN,2,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7946428571428572,0.4642857142857143,0.4642857142857143,0.7321428571428572,RF,2,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.5333333333333333,0.5,0.07142857142857142,0.125,0.796875,0.009433962264150941,0.017857142857142856,0.5044642857142857,NB,2,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7,0.6666666666666666,0.7142857142857143,0.689655172413793,0.7901785714285714,0.4,0.40089186286863654,0.7008928571428572,LR,2,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7666666666666667,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8281250000000001,0.5333333333333333,0.5345224838248488,0.7678571428571428,kNN,2,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8482142857142857,0.5982142857142857,0.5982142857142857,0.7991071428571428,RF,2,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8666666666666667,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8526785714285714,0.7297297297297298,0.7364853795464743,0.8616071428571428,NB,2,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8666666666666667,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8526785714285714,0.7297297297297298,0.7364853795464743,0.8616071428571428,LR,2,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8333333333333334,0.9090909090909091,0.7142857142857143,0.8,0.8392857142857143,0.660633484162896,0.6747699033149638,0.8258928571428572,kNN,2,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.6617647058823529,0.4723404255319149,0.4765045772272619,0.7331932773109244,RF,2,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333334,0.819327731092437,0.48547717842323646,0.48954403412209796,0.7457983193277311,NB,2,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8109243697478992,0.47899159663865554,0.4789915966386555,0.7394957983193278,LR,2,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.6470588235294118,0.7857142857142857,0.7096774193548386,0.6974789915966387,0.42474226804123705,0.4327731092436975,0.7163865546218487,kNN,2,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.792016806722689,0.41014799154334036,0.4110317092462448,0.703781512605042,RF,2,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.7352941176470589,0.3568464730290456,0.3598357857649609,0.680672268907563,NB,2,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7741935483870968,0.8181818181818182,0.6428571428571429,0.7200000000000001,0.8361344537815126,0.5353319057815846,0.5462735765837883,0.7626050420168067,LR,2,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.80672268907563,0.4655172413793104,0.4830873102656868,0.726890756302521,kNN,2,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.8193277310924371,0.5412262156448202,0.5423923585929828,0.76890756302521,RF,2,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8387096774193549,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9285714285714286,0.6723044397463003,0.6737530079397209,0.8340336134453781,NB,2,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8709677419354839,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9285714285714285,0.7361702127659575,0.7426602870298766,0.8634453781512605,LR,2,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8709677419354839,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8697478991596639,0.7394957983193278,0.7394957983193278,0.8697478991596639,kNN,2,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.5333333333333333,0.5,0.42857142857142855,0.4615384615384615,0.5513392857142857,0.05405405405405406,0.05455447255899809,0.5267857142857143,RF,2,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6004464285714286,0.2600896860986547,0.26068008117002456,0.6294642857142857,NB,2,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6333333333333333,0.6666666666666666,0.42857142857142855,0.5217391304347826,0.6205357142857143,0.24657534246575352,0.2624453295839119,0.6205357142857143,LR,2,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6,0.625,0.35714285714285715,0.45454545454545453,0.5714285714285714,0.17431192660550465,0.1913829539560278,0.5848214285714286,kNN,2,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7666666666666667,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.6874999999999999,0.5333333333333333,0.5345224838248488,0.7678571428571428,RF,2,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7333333333333333,0.6875,0.7857142857142857,0.7333333333333334,0.75,0.4690265486725663,0.4732142857142857,0.7366071428571428,NB,2,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7,0.6666666666666666,0.7142857142857143,0.689655172413793,0.7589285714285714,0.4,0.40089186286863654,0.7008928571428572,LR,2,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7666666666666667,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.75,0.5374449339207048,0.5483270672886724,0.7723214285714286,kNN,2,10,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6512605042016806,0.34042553191489355,0.34342672232595456,0.6680672268907563,RF,3,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6451612903225806,0.5789473684210527,0.7857142857142857,0.6666666666666667,0.73109243697479,0.3054989816700612,0.3219625521805824,0.657563025210084,NB,3,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.7310924369747899,0.3568464730290456,0.3598357857649609,0.680672268907563,LR,3,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6129032258064516,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6449579831932774,0.2184873949579832,0.2184873949579832,0.6092436974789917,kNN,3,1,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.7142857142857143,0.4723404255319149,0.4765045772272619,0.7331932773109244,RF,3,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.819327731092437,0.47899159663865554,0.4789915966386555,0.7394957983193278,NB,3,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.7272727272727273,0.5714285714285714,0.64,0.8151260504201681,0.40256959314775165,0.4107977295910088,0.6974789915966386,LR,3,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6701680672268908,0.47899159663865554,0.4789915966386555,0.7394957983193278,kNN,3,2,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6701680672268908,0.2085106382978723,0.21034886742464715,0.6029411764705883,RF,3,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.7184873949579833,0.4723404255319149,0.4765045772272619,0.7331932773109244,NB,3,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.7272727272727273,0.5714285714285714,0.64,0.7436974789915967,0.40256959314775165,0.4107977295910088,0.6974789915966386,LR,3,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6302521008403361,0.2085106382978723,0.21034886742464715,0.6029411764705883,kNN,3,3,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7991071428571428,0.4642857142857143,0.4642857142857143,0.7321428571428572,RF,3,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7666666666666667,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8526785714285714,0.5333333333333333,0.5345224838248488,0.7678571428571428,NB,3,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8482142857142857,0.4642857142857143,0.4642857142857143,0.7321428571428572,LR,3,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7666666666666667,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8325892857142857,0.5333333333333333,0.5345224838248488,0.7678571428571428,kNN,3,4,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8482142857142857,0.5982142857142857,0.5982142857142857,0.7991071428571428,RF,3,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8666666666666667,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8526785714285714,0.7297297297297298,0.7364853795464743,0.8616071428571428,NB,3,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8666666666666667,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8526785714285714,0.7297297297297298,0.7364853795464743,0.8616071428571428,LR,3,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8333333333333334,0.9090909090909091,0.7142857142857143,0.8,0.8392857142857143,0.660633484162896,0.6747699033149638,0.8258928571428572,kNN,3,5,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.6575630252100841,0.4723404255319149,0.4765045772272619,0.7331932773109244,RF,3,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.6875,0.7857142857142857,0.7333333333333334,0.7983193277310925,0.48547717842323646,0.48954403412209796,0.7457983193277311,NB,3,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8151260504201681,0.47899159663865554,0.4789915966386555,0.7394957983193278,LR,3,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.6470588235294118,0.7857142857142857,0.7096774193548386,0.6911764705882353,0.42474226804123705,0.4327731092436975,0.7163865546218487,kNN,3,6,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7096774193548387,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.792016806722689,0.41014799154334036,0.4110317092462448,0.703781512605042,RF,3,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.7352941176470589,0.3568464730290456,0.3598357857649609,0.680672268907563,NB,3,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7741935483870968,0.8181818181818182,0.6428571428571429,0.7200000000000001,0.8361344537815126,0.5353319057815846,0.5462735765837883,0.7626050420168067,LR,3,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.80672268907563,0.4655172413793104,0.4830873102656868,0.726890756302521,kNN,3,7,ovarian,RES vs NONRES,RES,sv,del,supervised
0.7741935483870968,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.8193277310924371,0.5412262156448202,0.5423923585929828,0.76890756302521,RF,3,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8387096774193549,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9285714285714286,0.6723044397463003,0.6737530079397209,0.8340336134453781,NB,3,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8709677419354839,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.9285714285714285,0.7361702127659575,0.7426602870298766,0.8634453781512605,LR,3,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.8709677419354839,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8697478991596639,0.7394957983193278,0.7394957983193278,0.8697478991596639,kNN,3,8,ovarian,RES vs NONRES,RES,sv,del,supervised
0.5333333333333333,0.5,0.42857142857142855,0.4615384615384615,0.5513392857142857,0.05405405405405406,0.05455447255899809,0.5267857142857143,RF,3,9,ovarian,RES vs NONRES,RES,sv,del,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6004464285714286,0.2600896860986547,0.26068008117002456,0.6294642857142857,NB,3,9,ovarian,RES vs NONRES,RES,sv,del,supervised
